PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
1331,Adams,Michael,Michael Adams,M,,Conservative (1867-1942) (1891/03/05 - 1899/01/02),Northumberland (1896/01/07 - 1899/01/02)|Northumberland (1891/03/05 - 1896/01/06),New Brunswick|New Brunswick,MP (1891/03/05 - 1896/01/06)|Senator (1896/01/07 - 1899/01/02),1845-08-13,False,Douglastown,New Brunswick,Canada,False,False,1899-01-02,True
11553,Aikins,James Cox,James Cox Aikins,M,,Liberal-Conservative (1896/01/07 - 1904/08/06)|Liberal-Conservative (1867/10/23 - 1882/05/30),Ontario (1896/01/07 - 1904/08/06)|Ontario (1867/10/23 - 1882/05/30),Ontario|Ontario,Senator (1896/01/07 - 1904/08/06)|Senator (1867/10/23 - 1882/05/30),1823-03-30,False,Toronto Township,,Upper Canada,False,False,1904-08-06,True
8444,Allan,George William,George William Allan,M,,Conservative (1867-1942) (1867/10/23 - 1901/07/24),York (1867/10/23 - 1901/07/24),Ontario,Senator (1867/10/23 - 1901/07/24),1822-01-09,False,York,,Upper Canada,False,False,1901-07-24,True
3866,Almon,William Johnston,William Johnston Almon,M,,Liberal-Conservative (1879/04/15 - 1901/02/19)|Liberal-Conservative (1872/10/12 - 1874/01/21),Halifax (1879/04/15 - 1901/02/19)|Halifax (1872/10/12 - 1874/01/21),Nova Scotia|Nova Scotia,MP (1872/10/12 - 1874/01/21)|Senator (1879/04/15 - 1901/02/19),1816-01-27,False,Halifax,Nova Scotia,Canada,False,False,1901-02-19,True
3033,Angers,Louis Charles Alphonse,Louis Charles Alphonse Angers,M,,Liberal Party of Canada (1896/01/27 - 1904/11/02),Charlevoix (1896/01/27 - 1904/11/02),Quebec,MP (1896/01/27 - 1904/11/02),1854-01-01,True,La Malbaie,,Canada East,False,False,1929-03-11,False
17029,Archambault,Joseph Éloi,Joseph Éloi Archambault,M,,Liberal Party of Canada (1900/01/18 - 1908/10/25),Berthier (1900/01/18 - 1908/10/25),Quebec,MP (1900/01/18 - 1908/10/25),1861-12-03,False,Saint-Jacques-L'Achigan,,Canada East,False,False,1916-12-23,False
7820,Armand,Joseph François,Joseph François Armand,M,,Conservative (1867-1942) (1867/10/23 - 1903/01/01),Repentigny (1867/10/23 - 1903/01/01),Quebec,Senator (1867/10/23 - 1903/01/01),1820-12-14,False,Rivière-des-Prairies,,Lower Canada,False,False,1903-01-01,True
10922,Arsenault,Joseph Octave,Joseph Octave Arsenault,M,,Conservative (1867-1942) (1895/02/18 - 1897/12/14),Prince Edward Island (1895/02/18 - 1897/12/14),Prince Edward Island,Senator (1895/02/18 - 1897/12/14),1828-08-05,False,Cascumpeque,Prince Edward Island,Canada,False,False,1897-12-14,True
6201,Bain,Thomas,Thomas Bain,M,,Liberal Party of Canada (1872/10/12 - 1900/11/06),Wentworth South (1896/06/23 - 1900/11/06)|Wentworth North (1872/10/12 - 1896/06/22),Ontario|Ontario,MP (1896/06/23 - 1900/11/06)|MP (1872/10/12 - 1896/06/22),1834-12-14,False,Denny,Stirlingshire,Scotland,False,False,1915-01-18,False
6311,Baird,George Thomas,George Thomas Baird,M,,Conservative (1867-1942) (1895/06/19 - 1917/04/21),Victoria (1895/06/19 - 1917/04/21),New Brunswick,Senator (1895/06/19 - 1917/04/21),1847-11-03,False,Andove,New Brunswick,Canada,False,False,1917-04-21,True
4633,Bake,George Barnard,George Barnard Bake,M,,Liberal-Conservative (1891/03/05 - 1910/02/09)|Liberal-Conservative (1870/07/05 - 1887/02/21),Bedford (1896/01/07 - 1910/02/09)|Missisquoi (1891/03/05 - 1896/01/06)|Missisquoi (1878/09/17 - 1887/02/21)|Missisquoi (1870/07/05 - 1874/01/21),Quebec|Quebec|Quebec|Quebec,MP (1891/03/05 - 1896/01/06)|MP (1878/09/17 - 1887/02/21)|MP (1870/07/05 - 1874/01/21)|Senator (1896/01/07 - 1910/02/09),1834-01-26,False,Dunham,,Lower Canada,False,False,1910-02-09,True
10363,Basinet,Charles,Charles Basinet,M,,Liberal Party of Canada (1896/06/23 - 1904/11/02),Joliette (1896/06/23 - 1904/11/02),Quebec,MP (1896/06/23 - 1904/11/02),1845-07-20,False,Joliette,,Canada East,False,False,1916-03-03,False
2446,Beattie,Thomas,Thomas Beattie,M,,Conservative (1867-1942) (1907/10/29 - 1914/12/02)|Conservative (1867-1942) (1896/06/23 - 1900/11/06),London (1907/10/29 - 1914/12/02)|London (1896/06/23 - 1900/11/07),Ontario|Ontario,MP (1907/10/29 - 1914/12/02)|MP (1896/06/23 - 1900/11/07),1844-08-12,False,Saintfield,,Ireland,False,True,1914-12-02,True
10097,Beausoleil,Cléophas,Cléophas Beausoleil,M,,Liberal Party of Canada (1887/02/22 - 1899/12/01),Berthier (1887/02/22 - 1899/12/01),Quebec,MP (1887/02/22 - 1899/12/01),1845-06-19,False,Saint-Félix-de-Valois,,Canada East,False,False,1904-10-04,False
16716,Béchard,François,François Béchard,M,,Liberal Party of Canada (1867/09/20 - 1897/04/13),De Lorimier (1896/07/17 - 1897/04/13)|St. Johns--Iberville (1896/06/23 - 1896/07/16)|Iberville (1867/09/20 - 1896/06/22),Quebec|Quebec|Quebec,MP (1896/06/23 - 1896/07/16)|MP (1867/09/20 - 1896/06/22)|Senator (1896/07/17 - 1897/04/13),1830-04-18,False,Mount Johnson,,Lower Canada,False,False,1897-04-13,True
2922,Beith,Robert,Robert Beith,M,,Liberal Party of Canada (1907/01/15 - 1922/01/26)|Liberal Party of Canada (1902/01/15 - 1904/11/02)|Liberal Party of Canada (1891/03/05 - 1900/11/06),Bowmanville (1907/01/15 - 1922/01/26)|Durham West (1902/01/15 - 1904/11/02)|Durham West (1891/03/05 - 1900/11/06),Ontario|Ontario|Ontario,MP (1902/01/15 - 1904/11/02)|MP (1891/03/05 - 1900/11/06)|Senator (1907/01/15 - 1922/01/26),1843-05-17,False,Darlington Township,,Canada West,False,False,1922-01-26,True
4201,Belcourt,Napoléon Antoine,Napoléon Antoine Belcourt,M,,Liberal Party of Canada (1896/06/23 - 1932/08/07),Ottawa (1907/11/22 - 1932/08/07)|Ottawa (City of) (1896/06/23 - 1907/11/21),Ontario|Ontario,MP (1896/06/23 - 1907/11/21)|Senator (1907/11/22 - 1932/08/07),1860-09-15,False,Toronto,,Canada West,False,False,1932-08-07,True
15066,Bell,Adam Ca,Adam Carr Bell,M,,Conservative (1867-1942) (1911/10/23 - 1912/10/30)|Conservative (1867-1942) (1896/06/23 - 1904/11/02),Pictou (1911/10/23 - 1912/10/30)|Pictou (1896/06/23 - 1904/11/02),Nova Scotia|Nova Scotia,MP (1896/06/23 - 1904/11/02)|Senator (1911/10/23 - 1912/10/30),1847-11-11,False,Pictou,Nova Scotia,Canada,False,False,1912-10-30,True
10388,Bell,John Howatt,John Howatt Bell,M,,Liberal Party of Canada (1898/12/14 - 1900/11/08),East Prince (1898/12/14 - 1900/11/06),Prince Edward Island,MP (1898/12/14 - 1900/11/06),1846-12-13,False,Cape Traverse,Prince Edward Island,Canada,False,False,1929-01-29,False
7965,Bell,John William,John William Bell,M,,Conservative (1867-1942) (1896/06/23 - 1901/07/05)|Conservative (1867-1942) (1882/06/20 - 1891/03/05),Addington (1896/06/23 - 1901/07/05)|Addington (1882/06/20 - 1891/03/04),Ontario|Ontario,MP (1896/06/23 - 1901/07/05)|MP (1882/06/20 - 1891/03/04),1838-03-18,False,Camden Township,,Upper Canada,False,True,1901-07-05,True
3185,Bellerose,Joseph Hyacinthe,Joseph Hyacinthe Bellerose,M,,Conservative (1867-1942) (1867/09/20 - 1899/08/13),De Lanaudière (1873/10/07 - 1899/08/13)|Laval (1867/09/20 - 1873/10/06),Quebec|Quebec,MP (1867/09/20 - 1873/10/06)|Senator (1873/10/07 - 1899/08/13),1820-07-12,False,Trois-Rivières,,Lower Canada,False,False,1899-08-13,True
16002,Bennett,William Humphrey,William Humphrey Bennett,M,,Conservative (1867-1942) (1911/09/21 - 1925/03/15)|Conservative (1867-1942) (1897/02/04 - 1908/10/25)|Conservative (1867-1942) (1892/02/25 - 1897/01/08),Simcoe East (1917/11/13 - 1925/03/15)|Simcoe East (1911/09/21 - 1917/11/12)|Simcoe East (1897/02/04 - 1908/10/25)|Simcoe East (1892/02/25 - 1897/01/08),Ontario|Ontario|Ontario|Ontario,MP (1911/09/21 - 1917/11/12)|MP (1897/02/04 - 1908/10/25)|MP (1892/02/25 - 1897/01/08)|Senator (1917/11/13 - 1925/03/15),1859-12-23,False,Barrie,,Canada West,False,False,1925-03-15,True
3180,Bergeron,Joseph Gédéon Horace,Joseph Gédéon Horace Bergeron,M,,Conservative (1867-1942) (1904/11/03 - 1908/10/25)|Conservative (1867-1942) (1891/03/05 - 1900/11/06)|Independent Conservative (1887/02/22 - 1891/03/04)|Conservative (1867-1942) (1879/01/09 - 1887/02/21),Beauharnois (1904/11/03 - 1908/10/25)|Beauharnois (1879/01/09 - 1900/11/06),Quebec|Quebec,MP (1904/11/03 - 1908/10/25)|MP (1879/01/09 - 1900/11/06),1854-10-13,False,Rigaud,,Canada East,False,False,1917-01-22,False
10821,Bergin,Darby,Darby Bergin,M,,Liberal-Conservative (1880/01/27 - 1896/10/22)|Liberal-Conservative (1878/09/17 - 1879/12/24)|Liberal-Conservative (1872/10/12 - 1874/01/21),Cornwall and Stormont (1882/06/20 - 1896/10/22)|Cornwall (1880/01/27 - 1882/06/19)|Cornwall (1878/09/17 - 1879/12/24)|Cornwall (1872/10/12 - 1874/01/21),Ontario|Ontario|Ontario|Ontario,MP (1882/06/20 - 1896/10/22)|MP (1880/01/27 - 1882/06/19)|MP (1878/09/17 - 1879/12/24)|MP (1872/10/12 - 1874/01/21),1826-09-07,False,Toronto,Ontario,Canada,False,True,1896-10-22,True
11795,Bernie,Michel Esdras,Michel Esdras Bernie,M,,Liberal Party of Canada (1900/07/04 - 1904/02/01)|Liberal Party of Canada (1882/06/20 - 1900/06/22),St. Hyacinthe (1900/07/04 - 1904/01/18)|St. Hyacinthe (1882/06/20 - 1900/06/22),Quebec|Quebec,MP (1900/07/04 - 1904/01/18)|MP (1882/06/20 - 1900/06/22),1841-09-28,False,Saint-Hyacinthe,,Canada East,False,False,1921-07-27,False
