PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
8200,Abbott,John Joseph Caldwell,John Joseph Caldwell Abbott,M,,Liberal-Conservative (1887/05/12 - 1893/10/30)|Liberal-Conservative (1881/08/17 - 1887/02/21)|Liberal-Conservative (1880/02/12 - 1881/07/13)|Liberal-Conservative (1867/09/20 - 1874/10/16),Inkerman (1887/05/12 - 1893/10/30)|Argenteuil (1881/08/17 - 1887/02/21)|Argenteuil (1880/02/12 - 1881/07/13)|Argenteuil (1867/09/20 - 1874/10/06),Quebec|Quebec|Quebec|Quebec,MP (1881/08/17 - 1887/02/21)|MP (1880/02/12 - 1881/07/13)|MP (1867/09/20 - 1874/10/06)|Senator (1887/05/12 - 1893/10/30),1821-03-12,False,St. Andrews,,Lower Canada,False,False,1893-10-30,True
8624,Alexande,George,George Alexande,M,,Conservative (1867-1942) (1873/05/30 - 1891/05/29),Woodstock (1873/05/30 - 1891/05/29),Ontario,Senator (1873/05/30 - 1891/05/29),1814-05-21,False,Banffshire,,Scotland,False,False,1903-10-13,False
8444,Allan,George William,George William Allan,M,,Conservative (1867-1942) (1867/10/23 - 1901/07/24),York (1867/10/23 - 1901/07/24),Ontario,Senator (1867/10/23 - 1901/07/24),1822-01-09,False,York,,Upper Canada,False,False,1901-07-24,True
3866,Almon,William Johnston,William Johnston Almon,M,,Liberal-Conservative (1879/04/15 - 1901/02/19)|Liberal-Conservative (1872/10/12 - 1874/01/21),Halifax (1879/04/15 - 1901/02/19)|Halifax (1872/10/12 - 1874/01/21),Nova Scotia|Nova Scotia,MP (1872/10/12 - 1874/01/21)|Senator (1879/04/15 - 1901/02/19),1816-01-27,False,Halifax,Nova Scotia,Canada,False,False,1901-02-19,True
7828,Amyot,Guillaume,Guillaume Amyot,M,,Nationalist Conservative (1891/03/05 - 1896/03/30)|Nationalist (1887/02/22 - 1891/03/04)|Conservative (1867-1942) (1878/09/17 - 1887/02/21),Bellechasse (1881/03/19 - 1896/03/30),Quebec,MP (1881/03/19 - 1896/03/30),1843-12-10,False,Saint-Gervais,,Canada East,False,True,1896-03-30,True
10428,Archibald,Adams George,Adams George Archibald,M,,Liberal-Conservative (1888/08/15 - 1891/03/04)|Liberal-Conservative (1869/09/09 - 1870/05/19),Colchester (1888/08/15 - 1891/03/05)|Colchester (1869/09/09 - 1870/05/19),Nova Scotia|Nova Scotia,MP (1888/08/15 - 1891/03/05)|MP (1869/09/09 - 1870/05/19),1814-05-03,False,Truro,Nova Scotia,Canada,False,False,1892-12-14,False
5022,Archibald,Thomas Dickson,Thomas Dickson Archibald,M,,Liberal-Conservative (1867/10/23 - 1890/10/18),North Sydney (1867/10/23 - 1890/10/18),Nova Scotia,Senator (1867/10/23 - 1890/10/18),1813-04-08,False,Onslow,Nova Scotia,,False,False,1890-10-18,True
7820,Armand,Joseph François,Joseph François Armand,M,,Conservative (1867-1942) (1867/10/23 - 1903/01/01),Repentigny (1867/10/23 - 1903/01/01),Quebec,Senator (1867/10/23 - 1903/01/01),1820-12-14,False,Rivière-des-Prairies,,Lower Canada,False,False,1903-01-01,True
8017,Armstrong,James,James Armstrong,M,,Liberal Party of Canada (1882/06/20 - 1893/01/26),Middlesex South (1882/06/20 - 1893/01/26),Ontario,MP (1882/06/20 - 1893/01/26),1830-03-01,False,Queensbury,New Brunswick,Canada,False,True,1893-01-26,True
6557,Audet,Antoine,Antoine Audet,M,,Conservative (1867-1942) (1887/02/22 - 1891/03/04),Shefford (1887/02/22 - 1891/03/04),Quebec,MP (1887/02/22 - 1891/03/04),1846-12-08,False,Boucherville,,Canada East,False,False,1915-06-14,False
12303,Baillargeon,Pierre,Pierre Baillargeon,M,,Liberal Party of Canada (1874/03/27 - 1891/12/15),Stadacona (1874/03/27 - 1891/12/15),Quebec,Senator (1874/03/27 - 1891/12/15),1812-11-08,False,Île-aux-Grues,,Lower Canada,False,False,1891-12-15,True
9392,Bain,James William,James William Bain,M,,Conservative (1867-1942) (1892/12/13 - 1896/06/22)|Conservative (1867-1942) (1892/02/03 - 1892/11/11)|Conservative (1867-1942) (1885/02/05 - 1891/03/04)|Conservative (1867-1942) (1883/12/27 - 1884/01/15),Soulanges (1892/12/13 - 1896/06/22)|Soulanges (1892/02/03 - 1892/11/11)|Soulanges (1885/02/05 - 1891/03/04)|Soulanges (1883/12/27 - 1884/01/15),Quebec|Quebec|Quebec|Quebec,MP (1892/12/13 - 1896/06/22)|MP (1892/02/03 - 1892/11/11)|MP (1885/02/05 - 1891/03/04)|MP (1883/12/27 - 1884/01/15),1838-06-22,False,Saint-Polycarpe,,Lower Canada,False,False,1909-10-27,False
