PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
8200,Abbott,John Joseph Caldwell,John Joseph Caldwell Abbott,M,,Liberal-Conservative (1887/05/12 - 1893/10/30)|Liberal-Conservative (1881/08/17 - 1887/02/21)|Liberal-Conservative (1880/02/12 - 1881/07/13)|Liberal-Conservative (1867/09/20 - 1874/10/16),Inkerman (1887/05/12 - 1893/10/30)|Argenteuil (1881/08/17 - 1887/02/21)|Argenteuil (1880/02/12 - 1881/07/13)|Argenteuil (1867/09/20 - 1874/10/06),Quebec|Quebec|Quebec|Quebec,MP (1881/08/17 - 1887/02/21)|MP (1880/02/12 - 1881/07/13)|MP (1867/09/20 - 1874/10/06)|Senator (1887/05/12 - 1893/10/30),1821-03-12,False,St. Andrews,,Lower Canada,False,False,1893-10-30,True
11553,Aikins,James Cox,James Cox Aikins,M,,Liberal-Conservative (1896/01/07 - 1904/08/06)|Liberal-Conservative (1867/10/23 - 1882/05/30),Ontario (1896/01/07 - 1904/08/06)|Ontario (1867/10/23 - 1882/05/30),Ontario|Ontario,Senator (1896/01/07 - 1904/08/06)|Senator (1867/10/23 - 1882/05/30),1823-03-30,False,Toronto Township,,Upper Canada,False,False,1904-08-06,True
8624,Alexande,George,George Alexande,M,,Conservative (1867-1942) (1873/05/30 - 1891/05/29),Woodstock (1873/05/30 - 1891/05/29),Ontario,Senator (1873/05/30 - 1891/05/29),1814-05-21,False,Banffshire,,Scotland,False,False,1903-10-13,False
8444,Allan,George William,George William Allan,M,,Conservative (1867-1942) (1867/10/23 - 1901/07/24),York (1867/10/23 - 1901/07/24),Ontario,Senator (1867/10/23 - 1901/07/24),1822-01-09,False,York,,Upper Canada,False,False,1901-07-24,True
13869,Allison,William Henry,William Henry Allison,M,,Conservative (1867-1942) (1878/09/17 - 1887/02/21),Hants (1878/09/17 - 1887/02/21),Nova Scotia,MP (1878/09/17 - 1887/02/21),1838-06-14,False,Newport,Nova Scotia,Canada,False,False,1934-12-15,False
3866,Almon,William Johnston,William Johnston Almon,M,,Liberal-Conservative (1879/04/15 - 1901/02/19)|Liberal-Conservative (1872/10/12 - 1874/01/21),Halifax (1879/04/15 - 1901/02/19)|Halifax (1872/10/12 - 1874/01/21),Nova Scotia|Nova Scotia,MP (1872/10/12 - 1874/01/21)|Senator (1879/04/15 - 1901/02/19),1816-01-27,False,Halifax,Nova Scotia,Canada,False,False,1901-02-19,True
7828,Amyot,Guillaume,Guillaume Amyot,M,,Nationalist Conservative (1891/03/05 - 1896/03/30)|Nationalist (1887/02/22 - 1891/03/04)|Conservative (1867-1942) (1878/09/17 - 1887/02/21),Bellechasse (1881/03/19 - 1896/03/30),Quebec,MP (1881/03/19 - 1896/03/30),1843-12-10,False,Saint-Gervais,,Canada East,False,True,1896-03-30,True
11603,Angers,Auguste Réal,Auguste Réal Angers,M,,Conservative (1867-1942) (1892/12/16 - 1896/06/10)|Conservative (1867-1942) (1880/02/14 - 1880/11/12),De la Vallière (1892/12/16 - 1896/06/10)|Montmorency (1880/02/14 - 1880/11/12),Quebec|Quebec,MP (1880/02/14 - 1880/11/12)|Senator (1892/12/16 - 1896/06/10),1837-10-04,False,Beauport,,Lower Canada,False,False,1919-04-14,False
14587,Anglin,Timothy Warren,Timothy Warren Anglin,M,,Liberal Party of Canada (1877/07/02 - 1882/06/19)|Liberal Party of Canada (1867/09/20 - 1877/06/07),Gloucester (1877/07/02 - 1882/06/19)|Gloucester (1867/09/20 - 1877/06/07),New Brunswick|New Brunswick,MP (1877/07/02 - 1882/06/19)|MP (1867/09/20 - 1877/06/07),1822-08-31,False,Clonakilty,County Cork,Ireland,False,False,1896-05-04,False
5022,Archibald,Thomas Dickson,Thomas Dickson Archibald,M,,Liberal-Conservative (1867/10/23 - 1890/10/18),North Sydney (1867/10/23 - 1890/10/18),Nova Scotia,Senator (1867/10/23 - 1890/10/18),1813-04-08,False,Onslow,Nova Scotia,,False,False,1890-10-18,True
14392,Arkell,Thomas,Thomas Arkell,M,,Liberal-Conservative (1878/09/17 - 1882/06/19),Elgin East (1878/09/17 - 1882/06/19),Ontario,MP (1878/09/17 - 1882/06/19),1823-11-10,False,,Gloucestershire,England,False,False,1906-02-02,False
