PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
9980,Anderson,Alexander James,Alexander James Anderson,M,,National Government (1940/03/26 - 1945/06/03)|Conservative (1867-1942) (1925/10/29 - 1940/03/25),High Park (1935/10/14 - 1945/06/03)|Toronto--High Park (1925/10/29 - 1935/10/13),Ontario|Ontario,MP (1935/10/14 - 1945/06/03)|MP (1925/10/29 - 1935/10/13),1863-07-01,False,Adelaide,,Canada West,False,False,1946-06-03,True
10261,Anderson,Robert King,Robert King Anderson,M,,Conservative (1867-1942) (1921/12/06 - 1935/10/14)|Unionist (1917/12/17 - 1921/12/05),Halton (1917/12/17 - 1935/10/14),Ontario,MP (1917/12/17 - 1935/10/14),1861-08-29,False,Trafalgar Township,,Canada West,False,False,1950-07-04,False
13053,Armstrong,Ernest Frederick,Ernest Frederick Armstrong,M,,Conservative (1867-1942) (1925/10/29 - 1926/09/13),Timiskaming South (1925/10/29 - 1926/09/13),Ontario,MP (1925/10/29 - 1926/09/13),1878-07-14,False,Flesherton,Ontario,Canada,False,False,1948-03-14,False
4882,Armstrong,Joseph Elijah,Joseph Elijah Armstrong,M,,Conservative (1867-1942) (1925/10/29 - 1926/09/13)|Unionist (1917/12/17 - 1921/12/05)|Conservative (1867-1942) (1904/02/16 - 1917/12/16),Lambton East (1925/10/29 - 1926/09/13)|Lambton East (1904/02/16 - 1921/12/05),Ontario|Ontario,MP (1925/10/29 - 1926/09/13)|MP (1904/02/16 - 1921/12/05),1864-11-09,False,York County,,Canada West,False,False,1931-01-31,False
11814,Arthurs,James,James Arthurs,M,,Conservative (1867-1942) (1921/12/06 - 1937/10/07)|Unionist (1917/12/17 - 1921/12/05)|Conservative (1867-1942) (1908/10/26 - 1917/12/16),Ontario (1935/07/20 - 1937/10/07)|Parry Sound (1908/10/26 - 1935/07/19),Ontario|Ontario,MP (1908/10/26 - 1935/07/19)|Senator (1935/07/20 - 1937/10/07),1866-10-04,False,Toronto,,Canada West,False,False,1937-10-07,True
3679,Aylesworth,Allen Bristol,Allen Bristol Aylesworth,M,,Liberal Party of Canada (1923/01/11 - 1952/02/13)|Liberal Party of Canada (1905/11/22 - 1911/09/20),North York (1923/01/11 - 1952/02/13)|York North (1905/11/22 - 1911/09/20),Ontario|Ontario,MP (1905/11/22 - 1911/09/20)|Senator (1923/01/11 - 1952/02/13),1854-11-27,False,Camden Township,,Canada West,False,False,1952-02-13,True
16684,Bake,Richard Langton,Richard Langton Bake,M,,Conservative (1867-1942) (1930/07/28 - 1940/03/25)|Conservative (1867-1942) (1925/10/29 - 1926/09/13),Eglinton (1935/10/14 - 1940/03/26)|Toronto Northeast (1930/07/28 - 1935/10/13)|Toronto Northeast (1925/10/29 - 1926/09/13),Ontario|Ontario|Ontario,MP (1935/10/14 - 1940/03/26)|MP (1930/07/28 - 1935/10/13)|MP (1925/10/29 - 1926/09/13),1870-05-15,False,Strathroy,Ontario,Canada,False,False,1951-01-03,False
13117,Baldwin,Willis Keith,Willis Keith Baldwin,M,,Liberal Party of Canada (1921/12/06 - 1930/07/27)|Opposition (1917/12/17 - 1921/12/05)|Opposition (1918/03/18 - 1921/10/04),Stanstead (1917/12/17 - 1930/07/27),Quebec,MP (1917/12/17 - 1930/07/27),1857-03-17,False,Baldwin's Mills,,Canada East,False,False,1935-04-19,False
16350,Barbe,Harry James,Harry James Barbe,M,,Conservative (1867-1942) (1925/10/29 - 1940/03/25),Fraser Valley (1925/10/29 - 1940/03/25),British Columbia,MP (1925/10/29 - 1940/03/25),1875-03-29,False,Alton,Ontario,Canada,False,False,1959-02-11,False
14537,Barnard,George Henry,George Henry Barnard,M,,Conservative (1867-1942) (1908/10/26 - 1945/11/08),Victoria (1917/10/23 - 1945/11/08)|Victoria City (1908/10/26 - 1917/10/22),British Columbia|British Columbia,MP (1908/10/26 - 1917/10/22)|Senator (1917/10/23 - 1945/11/08),1868-10-09,False,Victoria,British Columbia,Canada,False,False,1954-01-13,False
