PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
18421,Aboultaif,Ziad,Ziad Aboultaif,M,"English, French",Conservative Party of Canada (2015/10/19 - ),Edmonton Manning (2015/10/19 - ),Alberta,MP (2015/10/19 - ),1966-01-01,True,Rachaya,Beqaa,Lebanon,False,False,,
17852,Albas,Dan,Dan Albas,M,English,Conservative Party of Canada (2011/05/02 - ),Central Okanagan--Similkameen--Nicola (2015/10/19 - )|Okanagan--Coquihalla (2011/05/02 - 2015/10/18),British Columbia|British Columbia,MP (2015/10/19 - )|MP (2011/05/02 - 2015/10/18),1976-12-01,False,Victoria,British Columbia,Canada,False,False,,
14757,Albrecht,Harold,Harold Albrecht,M,English,Conservative Party of Canada (2006/01/23 - ),Kitchener--Conestoga (2006/01/23 - ),Ontario,MP (2006/01/23 - ),1949-10-15,False,Kitchene,Ontario,Canada,False,False,,
18432,Aldag,John,John Aldag,M,English,Liberal Party of Canada (2015/10/19 - ),Cloverdale--Langley City (2015/10/19 - ),British Columbia,MP (2015/10/19 - ),1963-01-01,True,Gull Lake,Saskatchewan,Canada,False,False,,
8947,Alghabra,Oma,Omar Alghabra,M,"English, French",Liberal Party of Canada (2015/10/19 - )|Liberal Party of Canada (2006/01/23 - 2008/10/13),Mississauga Centre (2015/10/19 - )|Mississauga--Erindale (2006/01/23 - 2008/10/13),Ontario|Ontario,MP (2015/10/19 - )|MP (2006/01/23 - 2008/10/13),1969-10-24,False,Al-Khoba,,Saudi Arabia,False,False,,
18479,Alleslev,Leona,Leona Alleslev,F,"English, French",Conservative Party of Canada (2018/09/17 - )|Liberal Party of Canada (2015/10/19 - 2018/09/16),Aurora--Oak Ridges--Richmond Hill (2015/10/19 - ),Ontario,MP (2015/10/19 - ),1968-03-16,False,,,,False,False,,
7873,Allison,Dean,Dean Allison,M,English,Conservative Party of Canada (2004/06/28 - ),Niagara West (2015/10/19 - )|Niagara West--Glanbrook (2004/06/28 - 2015/10/18),Ontario|Ontario,MP (2015/10/19 - )|MP (2004/06/28 - 2015/10/18),1965-02-18,False,London,Ontario,Canada,False,False,,
18585,Amos,William,William Amos,M,"English, French",Liberal Party of Canada (2015/10/19 - ),Pontiac (2015/10/19 - ),Quebec,MP (2015/10/19 - ),1974-12-04,False,Ottawa,Ontario,Canada,False,False,,
18538,Anandasangaree,Gary,Gary Anandasangaree,M,"English, French",Liberal Party of Canada (2015/10/19 - ),Scarborough--Rouge Park (2015/10/19 - ),Ontario,MP (2015/10/19 - ),,False,,,,False,False,,
8641,Anderson,David,David Anderson,M,English,Conservative Party of Canada (2003/12/23 - )|Canadian Reform Conservative Alliance (2000/11/27 - 2003/12/22),Cypress Hills--Grasslands (2000/11/27 - ),Saskatchewan,MP (2000/11/27 - ),1957-08-15,False,Frontie,Saskatchewan,Canada,False,False,,
20052,Anderson,Margaret Dawn,Margaret Dawn Anderson,F,English,Independent Senators Group (2019/02/21 - )|Non-affiliated (2018/12/12 - 2019/02/20),Northwest Territories (2018/12/12 - ),Northwest Territories,Senator (2018/12/12 - ),1967-04-14,False,,,,False,False,,
7131,Angus,Charlie,Charlie Angus,M,English,New Democratic Party (2004/06/28 - ),Timmins--James Bay (2004/06/28 - ),Ontario,MP (2004/06/28 - ),1962-11-14,False,Timmins,Ontario,Canada,False,False,,
18443,Arnold,Mel,Mel Arnold,M,English,Conservative Party of Canada (2015/10/19 - ),North Okanagan--Shuswap (2015/10/19 - ),British Columbia,MP (2015/10/19 - ),1958-01-01,True,Notch Hill,British Columbia,Canada,False,False,,
18461,Arseneault,René,René Arseneault,M,"French, English",Liberal Party of Canada (2015/10/19 - ),Madawaska--Restigouche (2015/10/19 - ),New Brunswick,MP (2015/10/19 - ),,False,,,,False,False,,
18518,Arya,Chandra,Chandra Arya,M,"English, French, Chinese",Liberal Party of Canada (2015/10/19 - ),Nepean (2015/10/19 - ),Ontario,MP (2015/10/19 - ),1963-01-01,True,,,,False,False,,
17260,Ashton,Niki,Niki Ashton,F,"English, French, Greek, Spanish",New Democratic Party (2008/10/14 - ),Churchill--Keewatinook Aski (2015/10/19 - )|Churchill (2008/10/14 - 2015/10/18),Manitoba|Manitoba,MP (2015/10/19 - )|MP (2008/10/14 - 2015/10/18),1982-09-09,False,Thompson,Manitoba,Canada,False,False,,
17793,Ataullahjan,Salma,Salma Ataullahjan,F,English,Conservative Party of Canada (2010/07/09 - ),Toronto (2010/07/09 - ),Ontario,Senator (2010/07/09 - ),1952-04-29,False,Mardan,,Pakistan,False,False,,
17946,Aubin,Robert,Robert Aubin,M,French,New Democratic Party (2011/05/02 - ),Trois-Rivières (2011/05/02 - ),Quebec,MP (2011/05/02 - ),1960-05-26,False,Trois-Rivières,Quebec,Canada,False,False,,
18598,Ayou,Ramez,Ramez Ayou,M,"French, English",Liberal Party of Canada (2015/10/19 - ),Thérèse-De Blainville (2015/10/19 - ),Quebec,MP (2015/10/19 - ),,False,,,,False,False,,
18520,Badawey,Vance,Vance Badawey,M,English,Liberal Party of Canada (2015/10/19 - ),Niagara Centre (2015/10/19 - ),Ontario,MP (2015/10/19 - ),1964-10-05,False,,,,False,False,,
7528,Bagnell,Larry,Larry Bagnell,M,"English, French",Liberal Party of Canada (2015/10/19 - )|Liberal Party of Canada (2000/11/27 - 2011/05/01),Yukon (2015/10/19 - )|Yukon (2000/11/27 - 2011/05/01),Yukon|Yukon,MP (2015/10/19 - )|MP (2000/11/27 - 2011/05/01),1949-12-19,False,Toronto,Ontario,Canada,False,False,,
14061,Bains,Navdeep Singh,Navdeep Singh Bains,M,English,Liberal Party of Canada (2015/10/19 - )|Liberal Party of Canada (2004/06/28 - 2011/05/01),Mississauga--Malton (2015/10/19 - )|Mississauga--Brampton South (2004/06/28 - 2011/05/01),Ontario|Ontario,MP (2015/10/19 - )|MP (2004/06/28 - 2011/05/01),1977-06-16,False,Toronto,Ontario,Canada,False,False,,
18278,Barlow,John,John Barlow,M,English,Conservative Party of Canada (2014/06/30 - ),Foothills (2015/10/19 - )|Macleod (2014/06/30 - 2015/10/18),Alberta|Alberta,MP (2015/10/19 - )|MP (2014/06/30 - 2015/10/18),1971-10-13,False,Regina,Saskatchewan,Canada,False,False,,
