PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
14156,Adamson,Alan Joseph,Alan Joseph Adamson,M,,Liberal Party of Canada (1904/11/03 - 1908/10/25),Humboldt (1904/11/03 - 1908/10/25),Northwest Territories,MP (1904/11/03 - 1908/10/25),1857-08-01,False,Clifton,County Galway,Ireland,False,False,1928-04-04,False
10112,Alcorn,George Osca,George Oscar Alcorn,M,,Conservative (1867-1942) (1900/11/07 - 1908/10/25),Prince Edward (1904/11/03 - 1908/10/25)|Prince Edward (1900/11/07 - 1904/11/02),Ontario|Ontario,MP (1904/11/03 - 1908/10/25)|MP (1900/11/07 - 1904/11/02),1850-05-03,False,Lennoxville,,Canada East,False,False,1930-02-16,False
13450,Ames,Herbert Brown,Herbert Brown Ames,M,,Unionist (1917/12/17 - 1921/02/14)|Conservative (1867-1942) (1904/11/03 - 1917/12/16),St. Antoine (1904/11/03 - 1921/02/14),Quebec,MP (1904/11/03 - 1921/02/14),1863-06-27,False,Montreal,,Canada East,False,False,1954-03-30,False
17029,Archambault,Joseph Éloi,Joseph Éloi Archambault,M,,Liberal Party of Canada (1900/01/18 - 1908/10/25),Berthier (1900/01/18 - 1908/10/25),Quebec,MP (1900/01/18 - 1908/10/25),1861-12-03,False,Saint-Jacques-L'Achigan,,Canada East,False,False,1916-12-23,False
4882,Armstrong,Joseph Elijah,Joseph Elijah Armstrong,M,,Conservative (1867-1942) (1925/10/29 - 1926/09/13)|Unionist (1917/12/17 - 1921/12/05)|Conservative (1867-1942) (1904/02/16 - 1917/12/16),Lambton East (1925/10/29 - 1926/09/13)|Lambton East (1904/02/16 - 1921/12/05),Ontario|Ontario,MP (1925/10/29 - 1926/09/13)|MP (1904/02/16 - 1921/12/05),1864-11-09,False,York County,,Canada West,False,False,1931-01-31,False
16356,Avery,Melza,Melzar Avery,M,,Conservative (1867-1942) (1902/01/15 - 1908/10/25),Frontenac (1904/11/03 - 1908/10/25)|Addington (1902/01/15 - 1904/11/02),Ontario|Ontario,MP (1904/11/03 - 1908/10/25)|MP (1902/01/15 - 1904/11/02),1854-09-30,False,Junetown,,Canada West,False,False,1939-06-19,False
3679,Aylesworth,Allen Bristol,Allen Bristol Aylesworth,M,,Liberal Party of Canada (1923/01/11 - 1952/02/13)|Liberal Party of Canada (1905/11/22 - 1911/09/20),North York (1923/01/11 - 1952/02/13)|York North (1905/11/22 - 1911/09/20),Ontario|Ontario,MP (1905/11/22 - 1911/09/20)|Senator (1923/01/11 - 1952/02/13),1854-11-27,False,Camden Township,,Canada West,False,False,1952-02-13,True
6311,Baird,George Thomas,George Thomas Baird,M,,Conservative (1867-1942) (1895/06/19 - 1917/04/21),Victoria (1895/06/19 - 1917/04/21),New Brunswick,Senator (1895/06/19 - 1917/04/21),1847-11-03,False,Andove,New Brunswick,Canada,False,False,1917-04-21,True
4633,Bake,George Barnard,George Barnard Bake,M,,Liberal-Conservative (1891/03/05 - 1910/02/09)|Liberal-Conservative (1870/07/05 - 1887/02/21),Bedford (1896/01/07 - 1910/02/09)|Missisquoi (1891/03/05 - 1896/01/06)|Missisquoi (1878/09/17 - 1887/02/21)|Missisquoi (1870/07/05 - 1874/01/21),Quebec|Quebec|Quebec|Quebec,MP (1891/03/05 - 1896/01/06)|MP (1878/09/17 - 1887/02/21)|MP (1870/07/05 - 1874/01/21)|Senator (1896/01/07 - 1910/02/09),1834-01-26,False,Dunham,,Lower Canada,False,False,1910-02-09,True
9605,Barke,Samuel,Samuel Barke,M,,Conservative (1867-1942) (1896/06/23 - 1915/06/26),Hamilton East (1904/11/03 - 1915/06/26)|Hamilton (1900/11/07 - 1904/11/02),Ontario|Ontario,MP (1904/11/03 - 1915/06/26)|MP (1900/11/07 - 1904/11/02),1839-05-25,False,Kingston,,Upper Canada,False,True,1915-06-26,True
