PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
13134,Abbott,Anthony Chisholm,Anthony Chisholm Abbott,M,,Liberal Party of Canada (1974/07/08 - 1979/05/21),Mississauga (1974/07/08 - 1979/05/21),Ontario,MP (1974/07/08 - 1979/05/21),1930-11-26,False,Montreal,Quebec,Canada,False,False,,
15802,Adams,Willie,Willie Adams,M,English,Liberal Party of Canada (1977/04/05 - 2009/06/22),Nunavut (1999/04/01 - 2009/06/22)|Northwest Territories (1977/04/05 - 1999/03/31),Nunavut|Northwest Territories,Senator (1977/04/05 - 2009/06/22),1934-06-22,False,Fort Chimo,Quebec,Canada,False,False,,
4307,Aird,John Black,John Black Aird,M,,Liberal Party of Canada (1964/11/10 - 1974/11/28),Toronto (1964/11/10 - 1974/11/28),Ontario,Senator (1964/11/10 - 1974/11/28),1923-05-05,False,Toronto,Ontario,Canada,False,False,1995-05-06,False
42,Alexande,Lincoln MacCauley,Lincoln MacCauley Alexande,M,,Progressive Conservative Party (1965/11/08 - 1980/05/28),Hamilton West (1968/06/25 - 1980/05/28),Ontario,MP (1968/06/25 - 1980/05/28),1922-01-21,False,Toronto,Ontario,Canada,False,False,2012-10-19,False
4519,Alkenbrack,Almonte Douglas,Almonte Douglas Alkenbrack,M,,Progressive Conservative Party (1962/06/18 - 1979/05/21),Frontenac--Lennox and Addington (1968/06/25 - 1979/05/21)|Prince Edward--Lennox (1962/06/18 - 1968/06/24),Ontario|Ontario,MP (1968/06/25 - 1979/05/21)|MP (1962/06/18 - 1968/06/24),1912-06-02,False,Rydal Bank,Ontario,Canada,False,False,1998-03-19,False
7236,Allard,Eudore,Eudore Allard,M,,Social Credit Party of Canada (1972/10/30 - 1980/02/17),Rimouski (1972/10/30 - 1980/02/17),Quebec,MP (1972/10/30 - 1980/02/17),1915-08-27,False,Carleton,Quebec,Canada,False,False,2001-09-17,False
12753,Allmand,William Warren,William Warren Allmand,M,English,Liberal Party of Canada (1965/11/08 - 1997/02/24),Notre-Dame-de-Grâce (1988/11/21 - 1997/02/24)|Notre-Dame-de-Grâce--Lachine East (1984/09/04 - 1988/11/20)|Notre-Dame-de-Grâce (1965/11/08 - 1984/09/03),Quebec|Quebec|Quebec,MP (1988/11/21 - 1997/02/24)|MP (1984/09/04 - 1988/11/20)|MP (1965/11/08 - 1984/09/03),1932-09-19,False,Montreal,Quebec,Canada,False,False,2016-12-07,False
118,Anderson,Hugh Alan,Hugh Alan Anderson,M,,Liberal Party of Canada (1974/07/08 - 1979/05/21),Comox--Alberni (1974/07/08 - 1979/05/21),British Columbia,MP (1974/07/08 - 1979/05/21),1933-09-25,False,Saskatoon,Saskatchewan,Canada,False,False,2015-04-22,False
2522,Anderson,Margaret Jean,Margaret Jean Anderson,F,,Liberal Party of Canada (1978/03/23 - 1990/08/07),Northumberland-Miramichi (1978/03/23 - 1990/08/07),New Brunswick,Senator (1978/03/23 - 1990/08/07),1915-08-07,False,Burnt Church,New Brunswick,Canada,False,False,2003-12-08,False
13443,Andras,Robert Knight,Robert Knight Andras,M,,Liberal Party of Canada (1965/11/08 - 1980/02/17),Thunder Bay--Nipigon (1979/05/22 - 1980/02/17)|Port Arthur (1965/11/08 - 1979/05/21),Ontario|Ontario,MP (1979/05/22 - 1980/02/17)|MP (1965/11/08 - 1979/05/21),1921-02-20,False,Lachine,Quebec,Canada,False,False,1982-11-17,False
2462,Andre,Harvie,Harvie Andre,M,,Progressive Conservative Party (1972/10/30 - 1993/10/24),Calgary Centre (1972/10/30 - 1993/10/24),Alberta,MP (1972/10/30 - 1993/10/24),1940-07-27,False,Edmonton,Alberta,Canada,False,False,2012-10-21,False
4282,Andres,William,William Andres,M,,Liberal Party of Canada (1974/07/08 - 1979/05/21),Lincoln (1974/07/08 - 1979/05/21),Ontario,MP (1974/07/08 - 1979/05/21),1925-08-02,False,,,Ukraine,False,False,2010-09-23,False
16084,Appolloni,Ursula,Ursula Appolloni,F,,Liberal Party of Canada (1974/07/08 - 1984/09/03),York South--Weston (1979/05/22 - 1984/09/03)|York South (1974/07/08 - 1979/05/21),Ontario|Ontario,MP (1979/05/22 - 1984/09/03)|MP (1974/07/08 - 1979/05/21),1929-12-07,False,Cavan,,Ireland,False,False,1994-12-29,False
13227,Argue,Hazen Robert,Hazen Robert Argue,M,,Liberal Party of Canada (1966/02/24 - 1991/10/02)|Liberal Party of Canada (1962/02/20 - 1963/04/07)|New Democratic Party (1961/08/03 - 1962/02/19)|Co-operative Commonwealth Federation (1945/06/11 - 1961/08/02),Regina (1966/02/24 - 1991/10/02)|Assiniboia (1949/06/27 - 1963/04/07)|Wood Mountain (1945/06/11 - 1949/06/26),Saskatchewan|Saskatchewan|Saskatchewan,MP (1949/06/27 - 1963/04/07)|MP (1945/06/11 - 1949/06/26)|Senator (1966/02/24 - 1991/10/02),1921-01-06,False,Kayville,Saskatchewan,Canada,False,False,1991-10-02,True
7900,Asselin,Martial,Martial Asselin,M,,Progressive Conservative Party (1965/11/08 - 1990/08/07)|Progressive Conservative Party (1958/03/31 - 1962/06/17),Stadacona (1972/09/01 - 1990/08/07)|Charlevoix (1965/11/08 - 1972/08/31)|Charlevoix (1958/03/31 - 1962/06/17),Quebec|Quebec|Quebec,MP (1965/11/08 - 1972/08/31)|MP (1958/03/31 - 1962/06/17)|Senator (1972/09/01 - 1990/08/07),1924-02-03,False,La Malbaie,Quebec,Canada,False,False,2013-01-25,False
3815,Austin,Jack,Jack Austin,M,English,Liberal Party of Canada (1975/08/19 - 2007/03/02),Vancouver South (1975/08/19 - 2007/03/02),British Columbia,Senator (1975/08/19 - 2007/03/02),1932-03-02,False,Calgary,Alberta,Canada,False,False,,
15678,Bake,George,George Bake,M,English,Liberal Party of Canada (1972/10/30 - 2017/09/03),Newfoundland and Labrador (2002/03/26 - 2017/09/03)|Gander--Grand Falls (1988/11/21 - 2002/03/25)|Gander--Twillingate (1974/07/08 - 1988/11/20),Newfoundland and Labrador|Newfoundland and Labrador|Newfoundland and Labrado,MP (1988/11/21 - 2002/03/25)|MP (1974/07/08 - 1988/11/20)|Senator (2002/03/26 - 2017/09/03),1942-09-03,False,Green's Harbou,Newfoundland,Canada,False,False,,
11581,Bake,Walter David,Walter David Bake,M,,Progressive Conservative Party (1972/10/30 - 1983/11/13),Nepean--Carleton (1979/05/22 - 1983/11/13)|Grenville--Carleton (1972/10/30 - 1979/05/21),Ontario|Ontario,MP (1979/05/22 - 1983/11/13)|MP (1972/10/30 - 1979/05/21),1930-08-22,False,Ottawa,Ontario,Canada,False,True,1983-11-13,True
5693,Baldwin,Gerald William,Gerald William Baldwin,M,,Progressive Conservative Party (1958/03/31 - 1980/02/18),Peace River (1958/03/31 - 1980/02/17),Alberta,MP (1958/03/31 - 1980/02/17),1907-01-18,False,Palmerston,,New Zealand,False,False,1991-12-16,False
620,Balfou,James,James Balfou,M,English,Progressive Conservative Party (1979/09/13 - 1999/12/12)|Progressive Conservative Party (1972/10/30 - 1979/05/21),Regina (1979/09/13 - 1999/12/12)|Regina East (1972/10/30 - 1979/05/21),Saskatchewan|Saskatchewan,MP (1972/10/30 - 1979/05/21)|Senator (1979/09/13 - 1999/12/12),1928-05-22,False,Regina,Saskatchewan,Canada,False,False,1999-12-12,True
