PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
2003,Ablonczy,Diane,Diane Ablonczy,F,English,Conservative Party of Canada (2003/12/23 - 2015/10/18)|Canadian Reform Conservative Alliance (2000/03/27 - 2003/12/22)|Reform Party of Canada (1993/10/25 - 2000/03/26),Calgary--Nose Hill (1997/06/02 - 2015/10/18)|Calgary North (1993/10/25 - 1997/06/01),Alberta|Alberta,MP (1997/06/02 - 2015/10/18)|MP (1993/10/25 - 1997/06/01),1949-05-06,False,Peoria,Illinois,United States,False,False,,
17878,Adams,Eve,Eve Adams,F,English,Liberal Party of Canada (2015/02/09 - 2015/10/18)|Conservative Party of Canada (2011/05/02 - 2015/02/08),Mississauga--Brampton South (2011/05/02 - 2015/10/18),Ontario,MP (2011/05/02 - 2015/10/18),1974-11-07,False,Sudbury,Ontario,Canada,False,False,,
17890,Adle,Mark,Mark Adle,M,English,Conservative Party of Canada (2011/05/02 - 2015/10/18),York Centre (2011/05/02 - 2015/10/18),Ontario,MP (2011/05/02 - 2015/10/18),1962-03-17,False,York,Ontario,Canada,False,False,,
8324,Aglukkaq,Leona,Leona Aglukkaq,F,English,Conservative Party of Canada (2008/10/14 - 2015/10/18),Nunavut (2008/10/14 - 2015/10/18),Nunavut,MP (2008/10/14 - 2015/10/18),1967-06-28,False,Inuvik,Northwest Territories,Canada,False,False,,
17852,Albas,Dan,Dan Albas,M,English,Conservative Party of Canada (2011/05/02 - ),Central Okanagan--Similkameen--Nicola (2015/10/19 - )|Okanagan--Coquihalla (2011/05/02 - 2015/10/18),British Columbia|British Columbia,MP (2015/10/19 - )|MP (2011/05/02 - 2015/10/18),1976-12-01,False,Victoria,British Columbia,Canada,False,False,,
14757,Albrecht,Harold,Harold Albrecht,M,English,Conservative Party of Canada (2006/01/23 - ),Kitchener--Conestoga (2006/01/23 - ),Ontario,MP (2006/01/23 - ),1949-10-15,False,Kitchene,Ontario,Canada,False,False,,
17863,Alexande,Chris,Chris Alexande,M,English,Conservative Party of Canada (2011/05/02 - 2015/10/18),Ajax--Pickering (2011/05/02 - 2015/10/18),Ontario,MP (2011/05/02 - 2015/10/18),1968-09-09,False,Toronto,Ontario,Canada,False,False,,
17295,Allen,Malcolm,Malcolm Allen,M,English,New Democratic Party (2008/10/14 - 2015/10/18),Welland (2008/10/14 - 2015/10/18),Ontario,MP (2008/10/14 - 2015/10/18),1953-05-30,False,Glasgow,,Scotland,False,False,,
15626,Allen,Mike,Mike Allen,M,English,Conservative Party of Canada (2006/01/23 - 2015/10/18),Tobique--Mactaquac (2006/01/23 - 2015/10/18),New Brunswick,MP (2006/01/23 - 2015/10/18),1960-11-20,False,Fredericton,New Brunswick,Canada,False,False,,
7873,Allison,Dean,Dean Allison,M,English,Conservative Party of Canada (2004/06/28 - ),Niagara West (2015/10/19 - )|Niagara West--Glanbrook (2004/06/28 - 2015/10/18),Ontario|Ontario,MP (2015/10/19 - )|MP (2004/06/28 - 2015/10/18),1965-02-18,False,London,Ontario,Canada,False,False,,
17877,Amble,Stella,Stella Amble,F,English,Conservative Party of Canada (2011/05/02 - 2015/10/18),Mississauga South (2011/05/02 - 2015/10/18),Ontario,MP (2011/05/02 - 2015/10/18),1966-09-29,False,Etobicoke,Ontario,Canada,False,False,,
7490,Ambrose,Rona,Rona Ambrose,F,English,Conservative Party of Canada (2004/06/28 - 2017/07/04),Sturgeon River--Parkland (2015/10/19 - 2017/07/04)|Edmonton--Spruce Grove (2004/06/28 - 2015/10/18),Alberta|Alberta,MP (2015/10/19 - 2017/07/04)|MP (2004/06/28 - 2015/10/18),1969-03-15,False,Valleyview,Alberta,Canada,False,False,,
16591,Anders,Ro,Rob Anders,M,English,Conservative Party of Canada (2003/12/23 - 2015/10/18)|Canadian Reform Conservative Alliance (2000/03/27 - 2003/12/22)|Reform Party of Canada (1997/06/02 - 2000/03/26),Calgary West (1997/06/02 - 2015/10/18),Alberta,MP (1997/06/02 - 2015/10/18),1972-04-01,False,Winnipeg,Manitoba,Canada,False,False,,
8641,Anderson,David,David Anderson,M,English,Conservative Party of Canada (2003/12/23 - )|Canadian Reform Conservative Alliance (2000/11/27 - 2003/12/22),Cypress Hills--Grasslands (2000/11/27 - ),Saskatchewan,MP (2000/11/27 - ),1957-08-15,False,Frontie,Saskatchewan,Canada,False,False,,
17267,Andrews,Scott,Scott Andrews,M,English,Independent (2014/11/05 - 2015/10/18)|Liberal Party of Canada (2008/10/14 - 2014/11/04),Avalon (2008/10/14 - 2015/10/18),Newfoundland and Labrado,MP (2008/10/14 - 2015/10/18),1974-12-28,False,St. John's,Newfoundland and Labrado,Canada,False,False,,
