PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
14025,Abbott,Jim,Jim Abbott,M,English,Conservative Party of Canada (2003/12/23 - 2011/05/01)|Canadian Reform Conservative Alliance (2000/03/27 - 2003/12/22)|Reform Party of Canada (1993/10/25 - 2000/03/26),Kootenay--Columbia (1997/06/02 - 2011/05/01)|Kootenay East (1993/10/25 - 1997/06/01),British Columbia|British Columbia,MP (1997/06/02 - 2011/05/01)|MP (1993/10/25 - 1997/06/01),1942-08-18,False,Toronto,Ontario,Canada,False,False,,
2003,Ablonczy,Diane,Diane Ablonczy,F,English,Conservative Party of Canada (2003/12/23 - 2015/10/18)|Canadian Reform Conservative Alliance (2000/03/27 - 2003/12/22)|Reform Party of Canada (1993/10/25 - 2000/03/26),Calgary--Nose Hill (1997/06/02 - 2015/10/18)|Calgary North (1993/10/25 - 1997/06/01),Alberta|Alberta,MP (1997/06/02 - 2015/10/18)|MP (1993/10/25 - 1997/06/01),1949-05-06,False,Peoria,Illinois,United States,False,False,,
14267,Adams,Pete,Peter Adams,M,English,Liberal Party of Canada (1993/10/25 - 2006/01/22),Peterborough (1993/10/25 - 2006/01/22),Ontario,MP (1993/10/25 - 2006/01/22),1936-04-17,False,Ellesmere Port,,United Kingdom,False,False,2018-09-28,False
15802,Adams,Willie,Willie Adams,M,English,Liberal Party of Canada (1977/04/05 - 2009/06/22),Nunavut (1999/04/01 - 2009/06/22)|Northwest Territories (1977/04/05 - 1999/03/31),Nunavut|Northwest Territories,Senator (1977/04/05 - 2009/06/22),1934-06-22,False,Fort Chimo,Quebec,Canada,False,False,,
4112,Alcock,Reginald B.,Reginald B. Alcock,M,English,Liberal Party of Canada (1993/10/25 - 2006/01/22),Winnipeg South (1993/10/25 - 2006/01/22),Manitoba,MP (1993/10/25 - 2006/01/22),1948-04-16,False,Winnipeg,Manitoba,Canada,False,False,2011-10-14,False
12753,Allmand,William Warren,William Warren Allmand,M,English,Liberal Party of Canada (1965/11/08 - 1997/02/24),Notre-Dame-de-Grâce (1988/11/21 - 1997/02/24)|Notre-Dame-de-Grâce--Lachine East (1984/09/04 - 1988/11/20)|Notre-Dame-de-Grâce (1965/11/08 - 1984/09/03),Quebec|Quebec|Quebec,MP (1988/11/21 - 1997/02/24)|MP (1984/09/04 - 1988/11/20)|MP (1965/11/08 - 1984/09/03),1932-09-19,False,Montreal,Quebec,Canada,False,False,2016-12-07,False
9905,Althouse,Victor Fredrich (Vic),Victor Fredrich (Vic) Althouse,M,English,New Democratic Party (1980/02/18 - 1997/06/01),Mackenzie (1988/11/21 - 1997/06/01)|Humboldt--Lake Centre (1980/02/18 - 1988/11/20),Saskatchewan|Saskatchewan,MP (1988/11/21 - 1997/06/01)|MP (1980/02/18 - 1988/11/20),1937-04-15,False,Wadena,Saskatchewan,Canada,False,False,,
7084,Anawak,Jack Iyerak,Jack Iyerak Anawak,M,"English, Inuktituk",Liberal Party of Canada (1988/11/21 - 1997/04/15),Nunatsiaq (1988/11/21 - 1997/04/15),Northwest Territories,MP (1988/11/21 - 1997/04/15),1950-09-26,False,Repulse Bay,Northwest Territories,Canada,False,False,,
867,Anderson,David,David Anderson,M,English,Liberal Party of Canada (1993/10/25 - 2006/01/22)|Liberal Party of Canada (1968/06/25 - 1972/07/24),Victoria (1993/10/25 - 2006/01/22)|Esquimalt--Saanich (1968/06/25 - 1972/07/24),British Columbia|British Columbia,MP (1993/10/25 - 2006/01/22)|MP (1968/06/25 - 1972/07/24),1937-08-16,False,Victoria,British Columbia,Canada,False,False,,
1001,Anderson,Doris Margaret,Doris Margaret Anderson,F,English,Liberal Party of Canada (1995/09/21 - 1997/07/05),"St. Peter's, Kings County (1995/09/21 - 1997/07/05)",Prince Edward Island,Senator (1995/09/21 - 1997/07/05),1922-07-05,False,St Peter's,Prince Edward Island,Canada,False,False,,
300,Andreychuk,Raynell,Raynell Andreychuk,F,English,Conservative Party of Canada (2004/02/02 - 2019/08/13)|Progressive Conservative Party (1993/03/11 - 2004/02/01),Saskatchewan (1993/03/11 - 2019/08/13),Saskatchewan,Senator (1993/03/11 - 2019/08/13),1944-08-14,False,Saskatoon,Saskatchewan,Canada,False,False,,
15499,Angus,W. David,W. David Angus,M,English,Conservative Party of Canada (2004/02/02 - 2012/07/21)|Progressive Conservative Party (1993/06/10 - 2004/02/01),Alma (1993/06/10 - 2012/07/21),Quebec,Senator (1993/06/10 - 2012/07/21),1937-07-21,False,Toronto,Ontario,Canada,False,False,,
6147,Arseneault,Guy H.,Guy H. Arseneault,M,"English, French",Liberal Party of Canada (1988/11/21 - 1997/06/01),Restigouche--Chaleur (1989/12/29 - 1997/06/01)|Restigouche (1988/11/21 - 1989/12/28),New Brunswick|New Brunswick,MP (1989/12/29 - 1997/06/01)|MP (1988/11/21 - 1989/12/28),1952-05-11,False,Dalhousie,New Brunswick,Canada,False,False,,
15735,Assad,Mark Joseph,Mark Joseph Assad,M,French,Liberal Party of Canada (1988/11/21 - 2004/06/27),Gatineau (1997/06/02 - 2004/06/27)|Gatineau--La Lièvre (1988/11/21 - 1997/06/01),Quebec|Quebec,MP (1997/06/02 - 2004/06/27)|MP (1988/11/21 - 1997/06/01),1940-06-14,False,Buckingham,Quebec,Canada,False,False,,
8715,Assadourian,Sarkis,Sarkis Assadourian,M,English,Liberal Party of Canada (1993/10/25 - 2004/06/27),Brampton Centre (1997/06/02 - 2004/06/27)|Don Valley North (1993/10/25 - 1997/06/01),Ontario|Ontario,MP (1997/06/02 - 2004/06/27)|MP (1993/10/25 - 1997/06/01),1948-01-25,False,Aleppo,,Syria,False,False,,
