PersonId,LastName,UsedFirstName,StraightDisplayName,Gender,LanguageEn,PartyEn,ConstituencyEn,ProvinceEn,TypeOfParliamentarianEn,DateOfBirth,DateOfBirthIsApproximate,CityOfBirthEn,ProvinceOfBirthEn,CountryOfBirthEn,IsCanadianOrigin,DiedInOffice,DateOfDeath,DeceasedOnDuty
8211,Aiken,Gordon Harvey,Gordon Harvey Aiken,M,,Progressive Conservative Party (1957/06/10 - 1972/10/29),Parry Sound--Muskoka (1957/06/10 - 1972/10/29),Ontario,MP (1957/06/10 - 1972/10/29),1918-09-26,False,Ripley,Ontario,Canada,False,False,2000-02-12,False
13818,Aitken,Margaret,Margaret Aitken,F,,Progressive Conservative Party (1953/08/10 - 1962/06/17),York--Humber (1953/08/10 - 1962/06/17),Ontario,MP (1953/08/10 - 1962/06/17),1908-07-03,False,Newcastle,New Brunswick,Canada,False,False,1980-11-19,False
4143,Anderson,William,William Anderson,M,,Progressive Conservative Party (1957/06/10 - 1961/06/06),Waterloo South (1957/06/10 - 1961/06/06),Ontario,MP (1957/06/10 - 1961/06/06),1905-08-31,False,Galt,Ontario,Canada,False,True,1961-06-06,True
13227,Argue,Hazen Robert,Hazen Robert Argue,M,,Liberal Party of Canada (1966/02/24 - 1991/10/02)|Liberal Party of Canada (1962/02/20 - 1963/04/07)|New Democratic Party (1961/08/03 - 1962/02/19)|Co-operative Commonwealth Federation (1945/06/11 - 1961/08/02),Regina (1966/02/24 - 1991/10/02)|Assiniboia (1949/06/27 - 1963/04/07)|Wood Mountain (1945/06/11 - 1949/06/26),Saskatchewan|Saskatchewan|Saskatchewan,MP (1949/06/27 - 1963/04/07)|MP (1945/06/11 - 1949/06/26)|Senator (1966/02/24 - 1991/10/02),1921-01-06,False,Kayville,Saskatchewan,Canada,False,False,1991-10-02,True
10017,Arsenault,Nérée,Nérée Arsenault,M,,Progressive Conservative Party (1957/06/10 - 1958/03/30),Bonaventure (1957/06/10 - 1958/03/30),Quebec,MP (1957/06/10 - 1958/03/30),1911-08-28,False,Bonaventure,Quebec,Canada,False,False,1982-01-18,False
12602,Aseltine,Walter Morley,Walter Morley Aseltine,M,,Progressive Conservative Party (1942/12/11 - 1971/03/31)|Conservative (1867-1942) (1933/12/30 - 1942/12/10),Rosetown (1933/12/30 - 1971/03/31),Saskatchewan,Senator (1933/12/30 - 1971/03/31),1886-09-03,False,Napanee,Ontario,Canada,False,False,1971-11-14,False
3550,Ashbourne,Thomas Gordon William,Thomas Gordon William Ashbourne,M,,Liberal Party of Canada (1949/06/27 - 1958/03/31),Grand Falls--White Bay--Labrador (1953/08/10 - 1958/03/30)|Grand Falls--White Bay (1949/06/27 - 1953/08/09),Newfoundland and Labrador|Newfoundland and Labrado,MP (1953/08/10 - 1958/03/30)|MP (1949/06/27 - 1953/08/09),1894-12-04,False,Twillingate,Newfoundland,Canada,False,False,1984-03-08,False
14645,Baird,Alexander Boyd,Alexander Boyd Baird,M,,Liberal Party of Canada (1949/08/17 - 1967/11/23),St. John's (1949/08/17 - 1967/11/23),Newfoundland and Labrado,Senator (1949/08/17 - 1967/11/23),1891-08-31,False,St. John's,Newfoundland,,False,False,1967-11-23,True
2637,Balce,Léon,Léon Balce,M,,Independent (1965/04/07 - 1968/06/24)|Progressive Conservative Party (1949/06/27 - 1965/04/06),Trois-Rivières (1949/06/27 - 1965/11/07),Quebec,MP (1949/06/27 - 1965/11/07),1917-10-13,False,Trois-Rivières,Quebec,Canada,False,False,1991-03-22,False
14304,Barbès,Charles-Noël,Charles-Noël Barbès,M,,Liberal Party of Canada (1957/06/10 - 1958/03/30),Chapleau (1957/06/10 - 1958/03/30),Quebec,MP (1957/06/10 - 1958/03/30),1914-12-25,False,Hull,Quebec,Canada,False,False,2008-06-08,False
